purchase_status,requirement_id,vessel,voyage_no,port,fuel_type,delivery_date,delivery_month,delivery_year,vendor,supplier,ordered_qty,invoiced_qty,effective_qty,order_price,invoice_price,effective_price,cost_value
Invoiced,6104,V087,VOY010,P003,LSF,2020-07-05,2020-07,2020,VEND008,SUP009,1099.48,1099.48,1099.48,308.75,308.75,308.75,339464.45
Invoiced,6267,V087,VOY012,P003,LSF,2020-09-04,2020-09,2020,VEND008,SUP009,300.4,300.4,300.4,303.75,303.75,303.75,91246.5
Invoiced,7133,V087,VOY022,P003,LSF,2021-06-02,2021-06,2021,VEND008,SUP009,799.41,799.41,799.41,510.0,510.0,510.0,407699.1
Invoiced,7500,V087,VOY025,P003,LSF,2021-10-12,2021-10,2021,VEND008,SUP009,299.37,299.37,299.37,584.0,584.0,584.0,174832.08000000002
Invoiced,5867,V087,VOY009,P004,LSF,2020-04-05,2020-04,2020,VEND010,SUP012,798.0,798.0,798.0,247.46,247.46,247.46,197473.08000000002
Invoiced,5965,V087,VOY010,P004,LSF,2020-05-07,2020-05,2020,VEND010,SUP012,799.19,799.19,799.19,161.13,161.13,161.13,128773.4847
Invoiced,6722,V087,VOY014,P004,LSF,2021-01-16,2021-01,2021,VEND010,SUP012,799.23,799.23,799.23,458.0,458.0,458.0,366047.34
Invoiced,7924,V087,VOY034,P004,LSF,2022-03-17,2022-03,2022,VEND010,SUP012,998.5,998.5,998.5,809.3,809.3,809.3,808086.0499999999
Invoiced,7655,V087,VOY026,P002,LSF,2021-12-04,2021-12,2021,VEND037,SUP040,650.02,650.02,650.02,555.0,555.0,555.0,360761.1
Invoiced,5882,V088,VOY009,P003,LSF,2020-03-31,2020-03,2020,VEND008,SUP009,949.73,949.73,949.73,234.5,234.5,234.5,222711.685
Invoiced,8294,V088,VOY038,P002,LSF,2022-07-04,2022-07,2022,VEND016,SUP020,900.07,900.07,900.07,844.0,844.0,844.0,759659.0800000001
Invoiced,7441,V088,VOY024,P002,LSF,2021-09-11,2021-09,2021,VEND021,SUP024,770.22,770.22,770.22,510.0,510.0,510.0,392812.2
Invoiced,7855,V088,VOY034,P002,LSF,2022-01-20,2022-01,2022,VEND021,SUP024,950.62,950.62,950.62,593.0,593.0,593.0,563717.66
Invoiced,7579,V088,VOY025,P004,LSF,2021-11-29,2021-11,2021,VEND019,SUP034,1048.35,1048.35,1048.35,613.0,613.0,613.0,642638.5499999999
Invoiced,8061,V088,VOY035,P002,LSF,2022-03-25,2022-03,2022,VEND037,SUP040,561.63,561.63,561.63,849.0,849.0,849.0,476823.87
Invoiced,5944,V089,VOY009,P004,LSF,2020-04-11,2020-04,2020,VEND020,SUP023,419.54,419.54,419.54,266.0,266.0,266.0,111597.64
Invoiced,6032,V089,VOY011,P004,LSF,2020-05-18,2020-05,2020,VEND020,SUP023,330.0,328.5,328.5,246.0,246.0,246.0,80811.0
Invoiced,6087,V089,VOY012,P004,LSF,2020-06-04,2020-06,2020,VEND020,SUP023,210.0,209.41,209.41,268.0,268.0,268.0,56121.88
Invoiced,6160,V090,VOY012,P004,LSF,2020-07-12,2020-07,2020,VEND007,SUP008,282.91,282.91,282.91,335.0,335.0,335.0,94774.85
Invoiced,5718,V090,VOY008,P004,LSF,2020-01-31,2020-01,2020,VEND023,SUP026,294.82,294.82,294.82,632.0,632.0,632.0,186326.24
Invoiced,6216,V090,VOY013,P001,LSF,2020-08-10,2020-08,2020,VEND026,SUP028,284.75,284.75,284.75,333.0,333.0,333.0,94821.75
Invoiced,6002,V090,VOY009,P004,LSF,2020-05-18,2020-05,2020,VEND030,SUP032,548.83,548.83,548.83,244.0,244.0,244.0,133914.52000000002
Invoiced,6103,V090,VOY011,P004,LSF,2020-06-29,2020-06,2020,VEND030,SUP032,283.76,283.76,283.76,331.0,331.0,331.0,93924.56
Invoiced,9859,V091,VOY063,P001,LSF,2024-06-20,2024-06,2024,VEND001,SUP001,293.8,293.8,293.8,575.0,575.0,575.0,168935.0
Invoiced,7737,V091,VOY031,P004,LSF,2021-12-23,2021-12,2021,VEND007,SUP008,608.16,608.16,608.16,593.0,593.0,593.0,360638.88
Invoiced,9441,V091,VOY057,P004,LSF,2023-12-24,2023-12,2023,VEND010,SUP012,294.93,294.93,294.93,570.27,570.27,570.27,168189.7311
Lifted,9535,V091,VOY058,P004,LSF,2024-02-04,2024-02,2024,VEND010,SUP012,668.34,668.34,668.34,606.24,606.24,606.24,405174.4416
Invoiced,9799,V091,VOY062,P004,LSF,2024-05-12,2024-05,2024,VEND010,SUP012,295.97,295.97,295.97,646.05,646.05,646.05,191211.4185
Invoiced,6229,V091,VOY016,P004,LSF,2020-08-28,2020-08,2020,VEND010,SUP012,353.41,353.41,353.41,345.85,345.85,345.85,122226.84850000002
Invoiced,5660,V091,VOY008,P004,LSF,2020-01-10,2020-01,2020,VEND010,SUP012,449.77,449.77,449.77,583.76,583.76,583.76,262557.7352
Invoiced,5948,V091,VOY011,P004,LSF,2020-04-25,2020-04,2020,VEND010,SUP012,649.22,649.22,649.22,217.45,217.45,217.45,141172.889
Invoiced,6167,V091,VOY015,P004,LSF,2020-07-25,2020-07,2020,VEND010,SUP012,472.5,472.5,472.5,327.6,327.6,327.6,154791.0
Invoiced,6577,V091,VOY020,P004,LSF,2020-12-18,2020-12,2020,VEND010,SUP012,648.08,648.08,648.08,381.5,381.5,381.5,247242.52000000002
Invoiced,6719,V091,VOY021,P004,LSF,2021-01-26,2021-01,2021,VEND010,SUP012,498.98,498.98,498.98,448.97,448.97,448.97,224027.05060000002
Invoiced,6879,V091,VOY023,P004,LSF,2021-03-19,2021-03,2021,VEND010,SUP012,547.0,547.0,547.0,523.77,523.77,523.77,286502.19
Invoiced,7143,V091,VOY025,P004,LSF,2021-06-08,2021-06,2021,VEND010,SUP012,668.48,668.48,668.48,489.81,489.81,489.81,327428.1888
Invoiced,7297,V091,VOY026,P004,LSF,2021-07-24,2021-07,2021,VEND010,SUP012,599.16,599.16,599.16,540.51,540.51,540.51,323851.9716
Invoiced,7940,V091,VOY035,P004,LSF,2022-02-18,2022-02,2022,VEND010,SUP012,439.0,439.0,439.0,740.0,740.0,740.0,324860.0
Invoiced,8101,V091,VOY037,P004,LSF,2022-04-09,2022-04,2022,VEND010,SUP012,430.0,430.0,430.0,903.0,903.0,903.0,388290.0
Invoiced,8543,V091,VOY044,P004,LSF,2022-10-30,2022-10,2022,VEND010,SUP012,629.74,629.74,629.74,694.37,694.37,694.37,437272.5638
Invoiced,8819,V091,VOY047,P004,LSF,2023-02-19,2023-02,2023,VEND010,SUP012,398.77,398.77,398.77,654.68,654.68,654.68,261066.74359999996
Invoiced,8949,V091,VOY049,P004,LSF,2023-04-29,2023-04,2023,VEND010,SUP012,638.68,638.68,638.68,587.93,587.93,587.93,375499.13239999994
Invoiced,9005,V091,VOY050,P004,LSF,2023-05-23,2023-05,2023,VEND010,SUP012,229.35,229.35,229.35,547.51,547.51,547.51,125571.4185
Lifted,9081,V091,VOY051,P004,LSF,2023-06-23,2023-06,2023,VEND010,SUP012,510.21,510.21,510.21,563.82,563.82,563.82,287666.6022
Invoiced,9137,V091,VOY052,P004,LSF,2023-07-16,2023-07,2023,VEND010,SUP012,358.88,358.88,358.88,580.28,580.28,580.28,208250.8864
Invoiced,6090,V091,VOY014,P001,LSF,2020-06-27,2020-06,2020,VEND011,SUP014,633.9,633.9,633.9,300.5,300.5,300.5,190486.94999999998
Invoiced,6451,V091,VOY018,P001,LSF,2020-10-28,2020-10,2020,VEND012,SUP015,589.44,589.44,589.44,337.0,337.0,337.0,198641.28000000003
Invoiced,8305,V091,VOY040,P001,LSF,2022-07-04,2022-07,2022,VEND012,SUP015,315.91,315.91,315.91,1145.0,1145.0,1145.0,361716.95
Invoiced,8649,V091,VOY045,P001,LSF,2022-12-09,2022-12,2022,VEND012,SUP015,455.87,455.87,455.87,653.0,653.0,653.0,297683.11
Invoiced,9692,V091,VOY061,P001,LSF,2024-03-27,2024-03,2024,VEND012,SUP015,299.27,299.27,299.27,649.0,649.0,649.0,194226.22999999998
Invoiced,8189,V091,VOY039,P001,LSF,2022-06-09,2022-06,2022,VEND014,SUP018,599.9,599.9,599.9,890.98,890.98,890.98,534498.902
Invoiced,7539,V091,VOY028,P001,LSF,2021-10-11,2021-10,2021,VEND026,SUP028,641.3,641.3,641.3,564.0,564.0,564.0,361693.19999999995
Invoiced,7684,V091,VOY030,P001,LSF,2021-11-24,2021-11,2021,VEND026,SUP028,193.98,193.98,193.98,625.0,625.0,625.0,121237.5
Invoiced,7910,V091,VOY035,P001,LSF,2022-01-18,2022-01,2022,VEND026,SUP028,348.95,348.95,348.95,615.0,615.0,615.0,214604.25
Invoiced,8779,V091,VOY047,P001,LSF,2023-02-02,2023-02,2023,VEND026,SUP028,541.0,541.0,541.0,666.0,666.0,666.0,360306.0
Invoiced,9257,V091,VOY053,P001,LSF,2023-09-02,2023-09,2023,VEND026,SUP028,198.3,198.3,198.3,623.0,623.0,623.0,123540.90000000001
Invoiced,8434,V091,VOY042,P001,LSF,2022-08-27,2022-08,2022,VEND039,SUP042,479.55,479.55,479.55,827.0,827.0,827.0,396587.85000000003
Invoiced,9375,V091,VOY055,P001,LSF,2023-11-06,2023-11,2023,VEND039,SUP042,474.27,474.27,474.27,663.0,663.0,663.0,314441.01
Invoiced,9012,V092,VOY048,P003,LSF,2023-05-27,2023-05,2023,VEND004,SUP003,602.16,602.16,602.16,505.75,505.75,505.75,304542.42
Lifted,9394,V092,VOY052,P003,LSF,2023-11-07,2023-11,2023,VEND004,SUP003,500.46,500.46,500.46,564.25,564.25,564.25,282384.555
Invoiced,6835,V092,VOY021,P003,LSF,2021-03-11,2021-03,2021,VEND008,SUP009,299.98,299.98,299.98,507.5,507.5,507.5,152239.85
Invoiced,7077,V092,VOY024,P003,LSF,2021-05-22,2021-05,2021,VEND008,SUP009,600.2,600.2,600.2,474.0,474.0,474.0,284494.80000000005
Invoiced,7702,V092,VOY029,P003,LSF,2021-12-19,2021-12,2021,VEND008,SUP009,349.81,349.41,349.41,532.5,532.5,532.5,186060.825
Lifted,9595,V092,VOY058,P003,LSF,2024-02-01,2024-02,2024,VEND008,SUP009,539.92,539.31,539.31,600.25,600.25,600.25,323720.82749999996
Invoiced,9802,V092,VOY061,P003,LSF,2024-05-20,2024-05,2024,VEND008,SUP009,829.33,829.33,829.33,578.25,578.25,578.25,479560.0725
Lifted,10121,V092,VOY063,P003,LSF,2024-10-04,2024-10,2024,VEND008,SUP009,649.14,649.14,649.14,660.0,550.0,550.0,357027.0
Lifted,10360,V092,VOY065,P003,LSF,2025-01-10,2025-01,2025,VEND008,SUP009,500.19,500.19,500.19,523.75,562.5,562.5,281356.875
Invoiced,7635,V092,VOY027,P002,LSF,2021-11-03,2021-11,2021,VEND021,SUP024,800.03,800.03,800.03,601.0,601.0,601.0,480818.02999999997
Invoiced,8225,V092,VOY037,P002,LSF,2022-06-27,2022-06,2022,VEND037,SUP040,648.77,648.8,648.8,904.0,904.0,904.0,586515.2
Invoiced,8471,V092,VOY038,P002,LSF,2022-09-06,2022-09,2022,VEND037,SUP040,698.54,698.54,698.54,729.0,729.0,729.0,509235.66
Invoiced,8607,V092,VOY039,P002,LSF,2022-11-16,2022-11,2022,VEND040,SUP043,750.17,750.17,750.17,684.0,684.0,684.0,513116.27999999997
Invoiced,9333,V093,VOY052,P003,LSF,2023-10-15,2023-10,2023,VEND004,SUP003,510.88,510.88,510.88,604.5,604.5,604.5,308826.96
Invoiced,7758,V093,VOY027,P004,LSF,2021-12-24,2021-12,2021,VEND032,SUP007,499.3,499.3,499.3,592.75,592.75,592.75,295960.075
Invoiced,8102,V093,VOY036,P004,LSF,2022-04-15,2022-04,2022,VEND007,SUP008,648.24,648.24,648.24,836.0,836.0,836.0,541928.64
Invoiced,8353,V093,VOY040,P004,LSF,2022-08-04,2022-08,2022,VEND007,SUP008,598.47,598.47,598.47,976.0,976.0,976.0,584106.72
Invoiced,6021,V093,VOY013,P003,LSF,2020-06-02,2020-06,2020,VEND008,SUP009,619.91,619.91,619.91,269.0,269.0,269.0,166755.78999999998
Lifted,9509,V093,VOY053,P003,LSF,2024-01-07,2024-01,2024,VEND008,SUP009,599.63,599.63,599.63,558.5,558.5,558.5,334893.355
Lifted,9891,V093,VOY062,P003,LSF,2024-07-10,2024-07,2024,VEND008,SUP009,399.61,399.61,399.61,586.25,586.25,586.25,234271.36250000002
Lifted,10127,V093,VOY064,P003,LSF,2024-10-18,2024-10,2024,VEND008,SUP009,500.44,500.44,500.44,541.75,541.75,541.75,271113.37
Invoiced,8478,V093,VOY041,P004,LSF,2022-09-18,2022-09,2022,VEND010,SUP012,399.23,399.23,399.23,777.0,777.0,777.0,310201.71
Invoiced,8574,V093,VOY042,P004,LSF,2022-11-01,2022-11,2022,VEND010,SUP012,648.13,648.13,648.13,698.58,698.58,698.58,452770.65540000005
Invoiced,8859,V093,VOY047,P004,LSF,2023-03-16,2023-03,2023,VEND010,SUP012,799.36,799.36,799.36,617.8,617.8,617.8,493844.60799999995
Invoiced,8957,V093,VOY047,P003,LSF,2023-05-09,2023-05,2023,VEND018,SUP022,149.29,149.29,149.29,546.0,546.0,546.0,81512.34
Lifted,9190,V093,VOY049,P003,LSF,2023-07-30,2023-07,2023,VEND018,SUP022,493.54,493.54,493.54,578.0,578.0,578.0,285266.12
Invoiced,7211,V093,VOY025,P002,LSF,2021-07-09,2021-07,2021,VEND021,SUP024,650.02,650.02,650.02,520.0,520.0,520.0,338010.39999999997
Invoiced,7909,V093,VOY034,P001,LSF,2022-01-27,2022-01,2022,VEND026,SUP028,198.51,198.51,198.51,699.0,699.0,699.0,138758.49
Invoiced,8269,V093,VOY039,P004,LSF,2022-06-23,2022-06,2022,VEND035,SUP038,686.13,686.13,686.13,1080.0,1080.0,1080.0,741020.4
Invoiced,7938,V093,VOY035,P001,LSF,2022-03-02,2022-03,2022,VEND039,SUP042,747.58,747.58,747.58,737.0,737.0,737.0,550966.4600000001
Invoiced,8718,V093,VOY046,P001,LSF,2023-01-20,2023-01,2023,VEND039,SUP042,797.07,797.07,797.07,632.0,632.0,632.0,503748.24000000005
Invoiced,8379,V094,VOY038,P003,LSF,2022-08-29,2022-08,2022,VEND008,SUP009,650.57,650.57,650.57,720.75,720.75,720.75,468898.3275
Lifted,9263,V094,VOY054,P004,LSF,2023-09-09,2023-09,2023,VEND010,SUP012,698.13,698.13,698.13,634.65,634.65,634.65,443068.2045
Lifted,9493,V094,VOY057,P004,LSF,2023-12-31,2023-12,2023,VEND010,SUP012,748.75,748.75,748.75,580.0,580.0,580.0,434275.0
Invoiced,9609,V094,VOY058,P004,LSF,2024-02-14,2024-02,2024,VEND010,SUP012,649.29,649.29,649.29,654.45,654.45,654.45,424927.8405
Invoiced,9763,V094,VOY061,P004,LSF,2024-04-21,2024-04,2024,VEND010,SUP012,748.75,748.75,748.75,654.85,654.85,654.85,490318.9375
Invoiced,9898,V094,VOY064,P004,LSF,2024-07-08,2024-07,2024,VEND010,SUP012,899.25,899.25,899.25,618.3,618.3,618.3,556006.2749999999
Invoiced,6069,V094,VOY011,P004,LSF,2020-07-03,2020-07,2020,VEND010,SUP012,848.78,848.78,848.78,347.53,347.53,347.53,294976.5134
Invoiced,6902,V094,VOY021,P004,LSF,2021-03-16,2021-03,2021,VEND010,SUP012,647.75,647.75,647.75,511.99,511.99,511.99,331641.5225
Invoiced,7086,V094,VOY023,P004,LSF,2021-05-23,2021-05,2021,VEND010,SUP012,679.19,679.19,679.19,491.79,491.79,491.79,334018.85010000004
Invoiced,7219,V094,VOY025,P004,LSF,2021-07-08,2021-07,2021,VEND010,SUP012,540.54,540.54,540.54,541.89,541.89,541.89,292913.2206
Invoiced,7404,V094,VOY027,P004,LSF,2021-08-30,2021-08,2021,VEND010,SUP012,647.14,647.14,647.14,497.14,497.14,497.14,321719.1796
Invoiced,8648,V094,VOY040,P004,LSF,2022-12-02,2022-12,2022,VEND010,SUP012,497.98,497.98,497.98,632.96,632.96,632.96,315201.4208
Invoiced,8748,V094,VOY046,P004,LSF,2023-02-03,2023-02,2023,VEND010,SUP012,649.06,649.06,649.06,681.57,681.57,681.57,442379.8242
Invoiced,8930,V094,VOY049,P004,LSF,2023-04-12,2023-04,2023,VEND010,SUP012,648.39,648.39,648.39,570.57,570.57,570.57,369951.8823
Lifted,9096,V094,VOY051,P004,LSF,2023-07-02,2023-07,2023,VEND010,SUP012,748.2,748.2,748.2,605.96,605.96,605.96,453379.27200000006
Invoiced,9057,V094,VOY051,P001,LSF,2023-06-06,2023-06,2023,VEND012,SUP015,196.52,196.52,196.52,543.0,543.0,543.0,106710.36
Invoiced,7759,V094,VOY030,P001,LSF,2021-12-16,2021-12,2021,VEND026,SUP028,294.6,294.6,294.6,589.0,589.0,589.0,173519.40000000002
Invoiced,8563,V094,VOY039,P001,LSF,2022-10-28,2022-10,2022,VEND026,SUP028,297.05,297.05,297.05,677.0,677.0,677.0,201102.85
Invoiced,8849,V094,VOY048,P001,LSF,2023-03-20,2023-03,2023,VEND026,SUP028,298.0,298.0,298.0,597.0,597.0,597.0,177906.0
Invoiced,9731,V094,VOY060,P001,LSF,2024-04-04,2024-04,2024,VEND026,SUP028,247.98,247.98,247.98,636.0,636.0,636.0,157715.28
Invoiced,10016,V094,VOY065,P001,LSF,2024-08-16,2024-08,2024,VEND026,SUP028,494.7,494.7,494.7,596.0,596.0,596.0,294841.2
Invoiced,7590,V094,VOY029,P004,LSF,2021-11-08,2021-11,2021,VEND019,SUP037,647.25,647.25,647.25,630.0,630.0,630.0,407767.5
Invoiced,8083,V094,VOY035,P001,LSF,2022-04-07,2022-04,2022,VEND039,SUP042,445.54,445.54,445.54,914.5,914.5,914.5,407446.33
Invoiced,9399,V094,VOY056,P001,LSF,2023-11-10,2023-11,2023,VEND039,SUP042,797.44,797.44,797.44,661.0,661.0,661.0,527107.8400000001
Invoiced,8992,V095,VOY048,P003,LSF,2023-05-12,2023-05,2023,VEND004,SUP003,601.76,601.76,601.76,503.5,503.5,503.5,302986.16
Lifted,9278,V095,VOY052,P003,LSF,2023-09-22,2023-09,2023,VEND004,SUP003,698.42,698.42,698.42,617.0,617.0,617.0,430925.13999999996
Invoiced,9463,V095,VOY054,P003,LSF,2023-12-17,2023-12,2023,VEND004,SUP003,850.19,850.19,850.19,552.5,552.5,552.5,469729.97500000003
Invoiced,6804,V095,VOY022,P003,LSF,2021-02-22,2021-02,2021,VEND008,SUP009,350.0,350.13,350.13,482.0,482.0,482.0,168762.66
Invoiced,8826,V095,VOY046,P003,LSF,2023-02-28,2023-02,2023,VEND008,SUP009,750.25,749.39,749.39,577.75,577.75,577.75,432960.0725
Invoiced,9662,V095,VOY059,P003,LSF,2024-03-05,2024-03,2024,VEND008,SUP009,700.14,699.36,699.36,595.25,595.25,595.25,416294.04
Invoiced,6976,V095,VOY023,P002,LSF,2021-04-16,2021-04,2021,VEND009,SUP010,590.75,590.75,590.75,473.0,473.0,473.0,279424.75
Invoiced,9895,V095,VOY061,P004,LSF,2024-06-27,2024-06,2024,VEND010,SUP012,598.11,598.11,598.11,614.18,614.18,614.18,367347.1998
Invoiced,10009,V095,VOY062,P004,LSF,2024-08-21,2024-08,2024,VEND010,SUP012,668.2,668.2,668.2,608.29,608.29,608.29,406459.378
Invoiced,10107,V095,VOY063,P004,LSF,2024-09-20,2024-09,2024,VEND010,SUP012,325.51,325.51,325.51,568.46,568.46,568.46,185039.41460000002
Lifted,10197,V095,VOY064,P004,LSF,2024-10-31,2024-10,2024,VEND010,SUP012,649.95,649.95,649.95,600.46,600.46,600.46,390268.9770000001
Lifted,10281,V095,VOY066,P004,LSF,2024-12-02,2024-12,2024,VEND010,SUP012,600.17,600.17,600.17,563.57,563.57,563.57,338237.8069
Lifted,10355,V095,VOY067,P004,LSF,2025-01-09,2025-01,2025,VEND010,SUP012,328.14,328.14,328.14,550.21,550.21,550.21,180545.9094
Invoiced,9729,V095,VOY059,P001,LSF,2024-04-29,2024-04,2024,VEND012,SUP015,848.9,848.9,848.9,649.0,649.0,649.0,550936.1
Invoiced,8638,V095,VOY039,P003,LSF,2022-12-01,2022-12,2022,VEND018,SUP022,835.66,835.66,835.66,546.0,546.0,546.0,456270.36
Invoiced,7719,V095,VOY029,P002,LSF,2021-12-18,2021-12,2021,VEND021,SUP024,750.53,750.53,750.53,510.0,510.0,510.0,382770.3
Invoiced,8218,V095,VOY036,P002,LSF,2022-06-08,2022-06,2022,VEND021,SUP024,650.0,650.0,650.0,870.0,870.0,870.0,565500.0
Invoiced,7286,V095,VOY026,P002,LSF,2021-07-28,2021-07,2021,VEND037,SUP040,848.9,848.9,848.9,524.0,524.0,524.0,444823.6
Invoiced,7474,V095,VOY028,P002,LSF,2021-10-09,2021-10,2021,VEND037,SUP040,600.0,600.0,600.0,515.0,515.0,515.0,309000.0
Invoiced,7990,V095,VOY034,P002,LSF,2022-03-10,2022-03,2022,VEND037,SUP040,799.68,799.68,799.68,709.0,709.0,709.0,566973.12
Invoiced,8408,V095,VOY037,P002,LSF,2022-08-23,2022-08,2022,VEND037,SUP040,700.61,700.61,700.61,719.0,719.0,719.0,503738.59
Invoiced,8943,V096,VOY047,P003,LSF,2023-04-13,2023-04,2023,VEND004,SUP003,500.83,500.83,500.83,568.25,568.25,568.25,284596.64749999996
Invoiced,9374,V096,VOY053,P003,LSF,2023-11-07,2023-11,2023,VEND006,SUP005,300.39,300.39,300.39,611.0,611.0,611.0,183538.28999999998
Invoiced,7686,V096,VOY030,P004,LSF,2021-12-01,2021-12,2021,VEND032,SUP007,599.13,599.13,599.13,606.0,606.0,606.0,363072.77999999997
Invoiced,8266,V096,VOY037,P004,LSF,2022-07-10,2022-07,2022,VEND007,SUP008,498.75,498.75,498.75,1058.0,1058.0,1058.0,527677.5
Invoiced,8398,V096,VOY038,P004,LSF,2022-08-27,2022-08,2022,VEND007,SUP008,598.39,598.39,598.39,874.0,874.0,874.0,522992.86
Invoiced,8734,V096,VOY040,P003,LSF,2023-01-07,2023-01,2023,VEND008,SUP009,900.37,900.37,900.37,535.5,535.5,535.5,482148.135
Invoiced,6975,V096,VOY021,P004,LSF,2021-04-12,2021-04,2021,VEND010,SUP012,379.22,379.22,379.22,487.02,487.02,487.02,184687.7244
Invoiced,7113,V096,VOY023,P004,LSF,2021-06-09,2021-06,2021,VEND010,SUP012,499.61,499.61,499.61,500.76,500.76,500.76,250184.7036
Invoiced,7300,V096,VOY025,P004,LSF,2021-07-25,2021-07,2021,VEND010,SUP012,598.0,598.0,598.0,540.51,540.51,540.51,323224.98
Invoiced,7450,V096,VOY027,P004,LSF,2021-09-10,2021-09,2021,VEND010,SUP012,499.75,499.75,499.75,534.0,534.0,534.0,266866.5
Invoiced,8103,V096,VOY035,P004,LSF,2022-04-16,2022-04,2022,VEND010,SUP012,800.22,800.22,800.22,855.0,855.0,855.0,684188.1
Invoiced,8505,V096,VOY039,P004,LSF,2022-10-08,2022-10,2022,VEND010,SUP012,338.87,338.87,338.87,777.0,777.0,777.0,263301.99
Invoiced,8614,V096,VOY040,P004,LSF,2022-11-12,2022-11,2022,VEND010,SUP012,499.01,499.01,499.01,695.55,695.55,695.55,347086.4055
Invoiced,7638,V096,VOY029,P001,LSF,2021-11-15,2021-11,2021,VEND012,SUP015,195.98,195.98,195.98,621.0,621.0,621.0,121703.57999999999
Lifted,10013,V096,VOY063,P002,LSF,2024-09-04,2024-09,2024,VEND016,SUP020,400.0,400.0,400.0,558.0,558.0,558.0,223200.0
Lifted,10332,V096,VOY065,P002,LSF,2024-12-27,2024-12,2024,VEND016,SUP020,200.0,200.0,200.0,549.0,549.0,549.0,109800.0
Lifted,9845,V096,VOY061,P002,LSF,2024-06-14,2024-06,2024,VEND021,SUP024,150.58,150.58,150.58,555.0,555.0,555.0,83571.90000000001
Lifted,9323,V096,VOY052,P002,LSF,2023-10-05,2023-10,2023,VEND041,SUP024,514.91,514.91,514.91,635.0,635.0,635.0,326967.85
Invoiced,7827,V096,VOY031,P004,LSF,2022-01-18,2022-01,2022,VEND035,SUP038,598.43,598.43,598.43,645.0,645.0,645.0,385987.35
Invoiced,9121,V096,VOY049,P002,LSF,2023-07-04,2023-07,2023,VEND037,SUP040,650.01,650.01,650.01,508.0,508.0,508.0,330205.08
Invoiced,9682,V096,VOY059,P002,LSF,2024-03-23,2024-03,2024,VEND037,SUP040,399.91,399.91,399.91,634.0,624.0,624.0,249543.84000000003
Invoiced,7054,V097,VOY025,P001,LSF,2021-04-25,2021-04,2021,VEND026,SUP028,495.67,495.67,495.67,501.0,501.0,501.0,248330.67
